Frame,x,y,z
117,15.096084099323633,0.22119902121275187,-0.32187926386830323
118,15.29115104515213,0.2240523448976793,-0.3113183789985377
119,15.456115653615694,0.22237293688812126,-0.3172999182678338
120,15.643034154870795,0.22161868044173974,-0.3239973452745956
121,15.847492291231331,0.23322838658358747,-0.32844123697067173
122,16.01848686337516,0.2392986425092555,-0.331244315350509
123,16.158666088530207,0.23928561581523033,-0.32665871571109234
124,16.360937535889875,0.24160463993827255,-0.33147699486219656
125,16.61740634593733,0.2492820239036273,-0.33092517501532986
126,16.788716969659017,0.25211589376715593,-0.33233208487239896
127,16.965849197550074,0.25665580088962114,-0.3327571818194566
128,17.16388457647868,0.2597236992972592,-0.3338167287031524
129,17.372915593463972,0.264708977048159,-0.335845543588348
130,17.568370958871412,0.26749416880983157,-0.3358105979731548
131,17.762912686800277,0.2710704934274732,-0.3326930447042533
132,17.980922641589572,0.27954969007150215,-0.3300145195043917
133,18.141273141818694,0.2846851477572132,-0.3296362291100428
134,18.574081101452983,0.28593124441811996,-0.33332000769267056
135,18.578095097161924,0.2863781608474469,-0.3322973370242111
136,18.858626429546877,0.2947663854494676,-0.3249774097768981
137,19.213313581585957,0.3031286634300304,-0.33170356138917917
138,19.216425078558213,0.30395067044327323,-0.3320088008709172
139,19.548656492556464,0.324976691348512,-0.3227216882792463
140,19.664221208696507,0.31767404794815923,-0.31904489669242286
141,19.920371378267223,0.3345475740351931,-0.32519208261388
142,20.02243696219486,0.337411267831465,-0.3261022488681374
143,20.24346296981215,0.34802903593487405,-0.31005696712986086
144,20.378293118165377,0.3447429791055063,-0.30905624325367037
145,20.559108713458187,0.35639578584870774,-0.32169406170792747
146,20.739798589970185,0.3581884997233038,-0.3250178422387681
147,21.007287416212424,0.35402281849114686,-0.33130401296622614
148,21.186705410089978,0.37959728058699277,-0.3259750136454804
149,21.37349307898737,0.37790060152887206,-0.3325394259325788
150,21.557262133478762,0.3786082475651984,-0.3291257973925189
151,21.743543327168055,0.383213045081881,-0.3332909414142636
152,21.886219102401476,0.39404181727575277,-0.33146082800363164
153,22.0484282520597,0.39655775359787604,-0.33028725826214494
154,22.239637594787396,0.38334125439003464,-0.3276106301749629
155,22.468813510579285,0.3977196786953489,-0.3258204454161067
156,22.642285849554742,0.3995355890688407,-0.3283099527229144
157,22.84390078263644,0.40564484053836836,-0.3273674180636723
158,23.07934872381821,0.4098324629439467,-0.32609164385939404
159,23.307677603137837,0.41598116710982774,-0.32839925811513354
160,23.51404753453705,0.41455017400791816,-0.3316125810764832
161,23.69884553365455,0.42214447955936046,-0.33679551932403656
162,23.837971081182815,0.41847613720471855,-0.3288205695827275
163,24.00987987421252,0.4149792059922291,-0.33014567147637697
164,24.13725531982757,0.41910352684570207,-0.3309528581891418
165,24.390501919081643,0.41787812281620884,-0.32996082525494735
166,24.706423083039816,0.4254587887903262,-0.3323679614110004
167,24.712797679361373,0.4271035651811041,-0.3321664898606792
168,25.002472848200206,0.4364533109632788,-0.3315989016820223
169,25.14537287529576,0.44367620821653525,-0.3311293127257574
170,25.374228126928337,0.4484128773068269,-0.32673044869485957
171,25.518592743386044,0.4484267477095441,-0.31947644977308015
172,25.77849608196097,0.4552621324388457,-0.3314298416814271
173,25.933448982807498,0.4577099377668078,-0.33468002477706754
174,26.15006700143247,0.46449473111833195,-0.33445131497018765
175,26.313109336236426,0.46845896484716526,-0.33918286747303933
176,26.573037706413654,0.4903036633278167,-0.3336951575741261
177,26.722813364941736,0.4760344898357747,-0.3372903545032639
178,26.914069791306847,0.48526385226757934,-0.33271904832256755
179,27.14503474888312,0.49779697692938457,-0.3312338126847188
180,27.3823326982492,0.500590087033539,-0.3330225905430314
181,27.54473867228117,0.5048952265388615,-0.3261300134498311
182,27.76983789358957,0.5144449516335683,-0.33202333038546733
183,27.93830962151802,0.5172990456696775,-0.32996385120351845
184,28.1210497228712,0.515727746756555,-0.3246039808941525
185,28.315108197970495,0.5255455885424877,-0.3259176422486969
186,28.494857558431626,0.530501102397105,-0.332518974372097
187,28.689425014642534,0.5355927948341559,-0.3290915753285396
188,28.937166377499306,0.5385666275883152,-0.3265989667432898
189,29.199747475749547,0.5358519638241916,-0.3348618465867329
190,29.466477205273808,0.5323807259936029,-0.33500192862046946
191,29.639474064927686,0.5454196721911901,-0.33223969611297893
192,29.8373210093588,0.5529713573659816,-0.3244714503588338
193,29.972146520359743,0.5572151073819207,-0.3224848164856637
194,30.18249489970676,0.5617778279340284,-0.3286084058889405
195,30.421150684596732,0.5674593324890415,-0.32488760594920935
196,30.65571065371608,0.5714153659038116,-0.3188459200640144
197,30.887788244316713,0.583420623715849,-0.3195375072301345
198,31.108601947031925,0.5848139244848274,-0.33244923958325073
199,31.40327929146458,0.5915281498227847,-0.3337388803857534
200,31.58391437307802,0.5934393505003764,-0.3266558199777197
201,31.76726700024273,0.5976235616583694,-0.3277976893830695
202,31.971472039526688,0.6080007831235362,-0.328165538116529
203,32.12145705197627,0.615275666085227,-0.32707017191130217
204,32.35884758847116,0.6089962961104118,-0.3332571158796343
205,32.55571870749623,0.6199468564205637,-0.3319705392006818
206,32.80715343966634,0.6287892773466699,-0.32978232003782737
207,32.99697001739672,0.6348623429981622,-0.3327272559692605
208,33.18774712658657,0.6414341085521434,-0.3255932762757972
209,33.40689941247272,0.649876004002461,-0.329363257106855
210,33.60489600988921,0.6564914932052984,-0.32884348112343714
211,33.84774481452444,0.6593921454100572,-0.3286227848917768
212,34.07075039745214,0.6739168306550821,-0.32956667157599695
213,34.34108503473075,0.6784737667632106,-0.3337080692888108
214,34.539976240510995,0.6881445739530592,-0.3342913466540801
215,34.746648591409574,0.6971614930834079,-0.33139093141372783
216,34.9520550697719,0.6919969045911052,-0.3375360566660245
217,35.13688966564955,0.70297682590741,-0.33436463067653727
218,35.33874762905543,0.7135093135809747,-0.3314390491919923
219,35.737060225481486,0.7204013045578858,-0.3209829105141725
220,36.0221604391727,0.7348050259953718,-0.3320597791467977
221,36.29833966844815,0.7375643474608264,-0.32483244416586526
222,36.51061517436818,0.7437945917939149,-0.3252247943195116
223,36.750322934740474,0.7548251203447803,-0.32948763745790405
224,37.025609764642844,0.767099158887525,-0.32870001914901514
225,37.23943124979958,0.7737872319918132,-0.3284909388843196
226,37.536554871897046,0.779108662533547,-0.3333582140207275
227,37.71625697050044,0.787583571601371,-0.3307433711577817
228,38.03400001634803,0.7962960887524052,-0.3315688826782489
229,38.28519953386345,0.798606217304139,-0.3289571626103737
230,38.474794116885846,0.8052593966375429,-0.33161787559387046
231,38.82068996600395,0.815191917688513,-0.33248742544850873
232,39.26831734553352,0.8307237539146183,-0.3263737882138757
233,39.28707016536127,0.829662642883118,-0.32662394500306474
234,39.59018315355999,0.8451485142494081,-0.3191947648474442
235,39.74806835256842,0.8467655392399989,-0.32756728034111776
236,40.11279403258192,0.8534839872402691,-0.32802500095016024
237,40.32106252129363,0.8614189134694631,-0.32859843866701594
238,40.616400384033994,0.8735462415825683,-0.32913092050527487
239,40.79124067401256,0.8774071193825481,-0.3289039371359361
240,41.12348228858636,0.891485920026708,-0.32510632262824773
241,41.30006535491823,0.8985102587328486,-0.32835115097083617
242,41.69776125305022,0.9161054843587608,-0.3242745368380559
243,41.70160729258573,0.9163325905797809,-0.3243629382004758
244,42.000324337016046,0.9308904655295019,-0.32390456637477927
245,42.24564012623657,0.9316238059230867,-0.3230782636010039
246,42.460758557362226,0.9453354836772919,-0.3255269780332602
247,42.75043424528037,0.9490831022946032,-0.32689995651127934
248,42.90238796454974,0.9517516912042324,-0.32605099999641285
249,43.14086907750375,0.9599144518588568,-0.3176835947431782
250,43.27481550148705,0.9605226954947341,-0.3193501182872327
251,43.560037372857195,0.973955985460903,-0.318854265017944
252,43.73466198522198,0.9785922764934514,-0.31986282876392946
253,43.90668286565644,0.983918077900666,-0.3211744055578276
254,44.15858786255656,0.9905944740630953,-0.31927378906702303
255,44.404250533479036,1.0033986266517714,-0.31821928411955536
256,44.66873735058136,1.0034391120303978,-0.3170250867375038
257,44.81012255896625,1.008624411693428,-0.32149361669736903
258,45.06362350829963,1.0181545651236739,-0.3148395841647781
259,45.281144115895735,1.0263234301983253,-0.31464063067904297
260,45.503531617594895,1.0325180300108916,-0.3123404903721851
261,45.73692817601381,1.0363916544041747,-0.31094162561006367
262,45.899685749509395,1.042849600759481,-0.31396808947660243
263,46.13812642829079,1.052381348458961,-0.31532167910141196
264,46.27898166233777,1.0595398267567617,-0.3133784469844814
265,46.660766648857944,1.0669789969237276,-0.31733506646333925
266,46.896233285895036,1.0754414225757238,-0.31535038019068984
267,47.12304743906496,1.086137189859038,-0.31448385252649397
268,47.31716948331744,1.0895837250136464,-0.31513847678752105
269,47.60479151394729,1.10295071091152,-0.3136548273634591
270,47.7395793426501,1.1040146477986246,-0.31412356701382993
271,47.99991082519359,1.1094801340792553,-0.3139595079661386
272,48.43704527494362,1.1227096948098518,-0.30859358436378764
273,48.44847324588536,1.123145989249645,-0.308585232840606
274,48.77903768272235,1.1343547979791706,-0.30650659221366744
275,48.96264094892352,1.1389087897136614,-0.3038600714326645
276,49.21208822270642,1.1479464307295895,-0.30795522045774404
277,49.353989427094106,1.1570873924874685,-0.30572065661173325
278,49.62025874355198,1.1733203390912517,-0.30610570028623874
279,49.785661458620496,1.17490960700138,-0.3049114418041302
280,50.082286797848106,1.1851863632593889,-0.30871127194213266
281,50.610438376012915,1.199254450938344,-0.30218990975618454
282,50.611345723350425,1.1996611694414663,-0.3022901315131772
283,50.80419504209757,1.204791445413682,-0.30270251925977365
284,50.9900768565459,1.209450062668097,-0.29970688641043713
285,51.22160166090701,1.2179464502672899,-0.308661742003757
286,51.40338482100998,1.2230441534400494,-0.3070259228518396
287,51.66007168762052,1.2330756106330143,-0.3073380274833601
288,51.846036569819404,1.2387935086188735,-0.30432174646776444
289,52.1492371234632,1.250005698958018,-0.3108896753034064
290,52.31146461480159,1.256022180243065,-0.31163679543420597
291,52.630972944885805,1.2652433373132361,-0.31372680284801907
292,52.792333617891835,1.2778995285511385,-0.31313504775282114
293,53.06476703435681,1.2915169729568527,-0.3121599285694765
294,53.25856453814996,1.2932520800713185,-0.3120311246504993
295,53.658226009347146,1.3057355748695023,-0.3152977896094044
296,53.867419229891226,1.3103051266736925,-0.31453062438684615
297,54.087609516301214,1.3196077349192954,-0.3095278755095002
298,54.28167154929267,1.3296672649424917,-0.3077452476544871
299,54.47974110104671,1.3329974183817528,-0.3029133429334392
300,54.73127521308298,1.3410957883595205,-0.29878156981433657
301,54.8961334736819,1.3469173851515328,-0.30525025452403665
302,55.18912852605072,1.3546340929110348,-0.3059057552199057
303,55.31395870412882,1.35855487045549,-0.30512777271229563
304,55.691359510026125,1.3712397596741754,-0.3036973979710517
305,55.844717892716275,1.3736008161029285,-0.3000419356598645
306,56.165991882091085,1.3863028347359863,-0.3009338199887541
307,56.344602799652904,1.392972713854984,-0.3020903341620474
308,56.539075781674455,1.4010240891007004,-0.30059203475244933
309,56.76451267665073,1.4036310583779235,-0.30577576832286063
310,56.934002923643725,1.411510837137989,-0.3040557685895872
311,57.34214243345408,1.4211789819001712,-0.30428744687497905
312,57.34415597499406,1.4220174342976417,-0.30469394599275046
313,57.657807857064114,1.4344159118581696,-0.3077711453599886
314,57.80325314750644,1.43728113405874,-0.31024386983621915
315,58.05955375782938,1.4481357624592957,-0.30622914554730113
316,58.300311407408415,1.453841545719335,-0.3042409322726667
317,58.54026906202527,1.4621258025330743,-0.30488137525851283
318,58.73947233736476,1.466306152187978,-0.30742761508407374
319,58.93267898325487,1.474187045171131,-0.31212027845270063
320,59.11152286673653,1.4775345070778987,-0.30816222159780016
321,59.31321417513402,1.4837069454965783,-0.3061576638262697
322,59.51380780484268,1.487948922529426,-0.30501841383875916
323,59.757881446476986,1.4919691312959593,-0.30674261681565196
324,59.93634930066887,1.4959441423076973,-0.30973790031207343
325,60.18435356263027,1.511693585741179,-0.3148103827846192
326,60.3455421249212,1.5104765775190103,-0.3106192615659127
327,60.75681940880107,1.5244718737326794,-0.31557191561793674
328,60.75887853295634,1.5244690004250843,-0.3156963544923207
329,60.90945329216448,1.5263409953420501,-0.31348658953043046
330,61.10954768744432,1.530909845167849,-0.3159714722935829
331,61.37533705787608,1.5345703085859204,-0.3136464627092866
332,61.57436526072545,1.5416670567307857,-0.3110801256975554
333,61.781072655801296,1.5417824999711063,-0.3124333419173384
334,62.09943032694294,1.5528903242521928,-0.3111101891716257
335,62.27289539590646,1.5543385814800255,-0.30828697049561904
336,62.671488149955835,1.5647914108749574,-0.3120406648882763
337,62.700097025318854,1.5659629505954091,-0.31141129999511863
338,62.79473182806961,1.561876828913312,-0.3127741302497034
339,63.033857867388726,1.5740770481455515,-0.3103956997710432
340,63.24637656116828,1.5789361736017564,-0.3164905945026204
341,63.54270142309942,1.5838355333873502,-0.32154207326462947
342,63.74352110215389,1.5951789568282908,-0.31921272716566057
343,63.95678518511053,1.6018834066276748,-0.3184089496298813
344,64.13656238202528,1.6049528144068261,-0.31753743149011315
345,64.33740634747086,1.6090941997428747,-0.3192218739856381
346,64.56769478464236,1.6163726974702795,-0.3238167911904182
347,64.77002071686785,1.6253840580813104,-0.3261089975008995
348,64.99437116951704,1.631709003572414,-0.3262014540819218
349,65.21726016075702,1.6373606015772375,-0.3272967462059708
350,65.39632859776148,1.641966948084279,-0.3225913605256564
351,65.62254387334409,1.6533716972198995,-0.32666542832111034
352,65.81994917345327,1.6582512768872086,-0.33112224057072975
353,66.08810771527948,1.6570307622610636,-0.3230694621846683
354,66.19926017384955,1.6605879051930368,-0.32586958763224455
355,66.45302424233417,1.6633432688778713,-0.32865457116915037
356,66.6044852887503,1.6733355929234726,-0.3296964859652745
357,66.84836184409114,1.6781120621814511,-0.33631589502923714
358,67.0257056166047,1.6776202465192802,-0.3319298887592398
359,67.22358015271996,1.6825958514591075,-0.334792699028131
360,67.40892829640164,1.6872099783617795,-0.33254945693933313
361,67.59902098592526,1.6942532493403315,-0.3343350766132885
362,67.8067398371511,1.7010154900900125,-0.3297661328839569
363,68.00784443162924,1.7051662542737203,-0.33322798063356784
364,68.18135291941617,1.7139530250436847,-0.32826373279740173
365,68.33471437728129,1.7167394775998288,-0.3290923949888055
366,68.54121285252045,1.7274576879768995,-0.3351069190811149
367,68.68168710171766,1.7281146150979128,-0.3327829850847378
368,68.90401464627952,1.7383034266700177,-0.3402249578391092
369,69.07416351803467,1.7429495290487536,-0.33133183050122744
370,69.29506770674587,1.7396619633344332,-0.3265846710761008
371,69.49885895706599,1.752272365008068,-0.3208828550176658
372,69.67305525442075,1.7578925242712915,-0.3251294425115191
373,69.93234431077674,1.7626606339433735,-0.33438148492972475
374,70.10845542701851,1.76658213590318,-0.3261016111205348
375,70.29241729359521,1.773200682344967,-0.3237961787184003
376,70.50157058007197,1.7860408173603388,-0.3252200377333662
377,70.66337176475695,1.792405011562065,-0.32579532460223093
378,70.80351196716492,1.7909617204874375,-0.3287027760589349
379,70.95078251481807,1.7948226791625328,-0.32032855551197026
380,71.12622482520463,1.802260955025299,-0.3225965115258194
381,71.30198985792312,1.8035830390457448,-0.32949895188244943
382,71.49480418539099,1.8070532315388987,-0.3297734160395061
383,71.6774269247008,1.806647660639596,-0.32903738266185245
384,71.85736544447101,1.81021840576808,-0.331400368685295
385,72.09901640803032,1.8251535695398395,-0.3289166769858023
386,72.34396200028758,1.8308365283122137,-0.3291118479842009
387,72.49289142853628,1.8308990570072992,-0.3292125253245723
388,72.68559072618773,1.8326254978387158,-0.3300438432754047
389,72.8331643530322,1.8378765765971656,-0.3330977729566536
390,73.00810639106999,1.8503743056918975,-0.32741537781698477
391,73.34972276024035,1.8671670142558217,-0.3292559643095096
392,73.35658085487076,1.8678472568386266,-0.32867060254782243
393,73.62553663221303,1.8709541618705132,-0.32824736193605414
394,73.73582145672208,1.8742305396318488,-0.3341371726671322
395,73.94600167483992,1.8742392396632674,-0.3284215439464948
396,74.11635450055779,1.8813583400320693,-0.33022615210411904
397,74.39895842312023,1.8929573020473998,-0.32767259675913757
398,74.57950286480191,1.8985336475664316,-0.32167592740695605
399,74.77577941826327,1.9046007654028414,-0.32717358828989684
400,75.00078059961308,1.9138642286023027,-0.3199669098283251
401,75.15203151952159,1.9128468052583516,-0.32745273051143525
402,75.42500459315228,1.919401310070618,-0.32739026340712496
403,75.68489554140535,1.9236869738940447,-0.33261943181604287
404,75.68762820048691,1.9246294212621056,-0.3325285279126013
405,75.8959689371427,1.927108216075305,-0.32551625114782895
406,75.99175639745306,1.932008368988234,-0.32727636362198165
407,76.22166137313872,1.9384002700092304,-0.3277014088359372
408,76.37711988059198,1.9417333855475218,-0.3288628905482486
409,76.50026423463561,1.9444405782580407,-0.3322179455296165
410,76.75034507375493,1.9386320203790122,-0.3320520398764654
411,76.90979724958018,1.946661369579749,-0.33716078641846287
412,77.1104831441566,1.9535083087957612,-0.3371197984957399
413,77.32638627143054,1.9531218875893117,-0.33880426560664506
414,77.49132748502286,1.9574052308609968,-0.3352757663998269
415,77.7468271709521,1.9629608166111723,-0.33479005079913543
416,77.90295191891029,1.9669003294248255,-0.3391109817085821
417,78.10837229194499,1.9701467701963649,-0.3430045964383902
418,78.30400037265484,1.969913516554414,-0.3441395038507714
419,78.49512093272253,1.9754188668959705,-0.34583230645255597
420,78.63865216404861,1.9852950389731303,-0.33857324147098883
421,78.81909359095562,1.994445385149117,-0.34376892024983424
422,78.99323562916419,1.9985541458846225,-0.3363750052655282
423,79.15043467545668,2.0046728809013885,-0.326906206060405
424,79.34092162760001,2.009333122849364,-0.3301181361690163
425,79.4935465716576,2.014796511044809,-0.34050510061927264
426,79.68295440151063,2.010163408788653,-0.33875346811151547
427,79.87930472062085,2.019104890479239,-0.33713505922091147
428,80.05741622326069,2.019017398367613,-0.33054367208986224
429,80.31554534629676,2.02814334150446,-0.3283000188273907
430,80.44618726796081,2.0298062576452485,-0.3323393058617545
431,80.68492769659592,2.0360390969909874,-0.3307135043138292
432,80.85157321328322,2.044421076211347,-0.33027420661765083
433,81.05154728677034,2.041822258522389,-0.33113154916302495
434,81.28431948246237,2.049174660940478,-0.32897170633662887
435,81.47923945966897,2.0572822745314188,-0.3213388349661668
436,81.67345911296472,2.0611357431997823,-0.32698992768256036
437,81.91352576748791,2.064200229507158,-0.32707456577438065
438,82.06357395821179,2.064367527171834,-0.3277726089309624
439,82.26164228192332,2.0792736997825636,-0.32160473475286294
440,82.46412547481108,2.0773320693378774,-0.3191797554939342
441,82.63122513808625,2.075746829501419,-0.32841744675283263
442,82.78695410111601,2.079132856931508,-0.3213739161469673
443,82.97985243760667,2.086334512553155,-0.3247658284132795
444,83.16549386730904,2.089584504632262,-0.32741488730868845
445,83.4496727476276,2.0899233099733254,-0.32490459031836716
446,83.59875114696018,2.10111496089516,-0.31378074214432555
447,83.78298136935119,2.1024860265390335,-0.3205008285971465
448,83.96301410766803,2.1086267137561587,-0.3194095984222913
449,84.12375410147277,2.1156615369975875,-0.3121024686559842
450,84.2654186710451,2.1252875574483276,-0.3132916957927409
451,84.47999182318773,2.121041516474237,-0.31011158580643455
452,84.64098266284165,2.123231903002155,-0.3086405503520644
453,84.84857644356927,2.1406542660606442,-0.31071516244786257
454,85.07465046541914,2.1395873087137702,-0.3147488823224501
455,85.21166263242974,2.14068242299858,-0.31973252584811834
456,85.38568658080872,2.145214512022323,-0.3193307905465837
457,85.59422299443993,2.151718089877697,-0.3178322159887094
458,85.78131118934056,2.159716144229791,-0.31925044145985737
459,85.92307147137669,2.1595901112369864,-0.3172877144681646
460,86.0699805092381,2.1655481907791763,-0.32078677185220994
461,86.25245158651563,2.1639541015583355,-0.32712623822764747
462,86.43261455271967,2.172703111311058,-0.3296418491787025
463,86.66327759184745,2.1887342830028227,-0.3240657900792833
464,86.86485798072037,2.194384803254391,-0.3263131711126103
465,87.00002446824725,2.197367889195435,-0.32643236154067873
466,87.23340486505656,2.2041790046498253,-0.3242348785575824
467,87.4157747534969,2.213521444952589,-0.32491765860400484
468,87.56753614786292,2.2223698234779388,-0.32761226186859355
469,87.76990145858521,2.2251368620978993,-0.3336319949164442
470,88.10350202307256,2.2352104010062166,-0.33481979068509676
471,88.10878805119086,2.2357763162596505,-0.3348174944821958
472,88.35749422441887,2.2407243488000734,-0.32992543941242675
473,88.69668592083202,2.2522220491174205,-0.32896321577100207
474,88.70072714803673,2.2530470294719898,-0.32814423080168414
475,88.9037659165018,2.2540688164149105,-0.32827014791878384
476,89.08426983817597,2.2586669889662216,-0.3323992971700204
477,89.30961146715988,2.2600443005986484,-0.32645403603539586
478,89.454894860394,2.26304360780267,-0.32961433991263206
479,89.7086058644314,2.267706986936533,-0.3254494762786224
480,89.925962792528,2.276130840650855,-0.3214494182023397
481,90.08103788162444,2.27786998215912,-0.32358439940479516
482,90.27658618296061,2.288218338596865,-0.3232888720624217
